timestamp: 20231031225128
trade_count: 112187
total_profit: 2655524.0
size of result_df: 15464
ratio: 0.13784128285808517
average days_held: 10.560653195111733
average profit: 23.670514408977866
Source code for 'gen_signal_func':
def gen_daily_buy_signal_five(data):
    """
    前辈指标

    :param data:
    :return:
    """
    # 效果：
    # 任然无法避免买入后继续跌，概率增加，持有天数减少

    # 还需继续优化
    K,D,J = KDJ(data['收盘'],data['最高'],data['最低'])
    data['J'] = J
    data['买'] = data['J'].apply(lambda x: 10 if x < 0 else 0)
    # data['Buy_Signal'] = (9.9 < data['买'].shift(1)) & (9.9 > data['买']) & (data['日期'] > '2013-01-01')
    # data['Buy_Signal'] = (9.9 < data['买'].shift(2)) & (9.9 > data['买'].shift(1)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    # 再往前判断前两天是否有穿越，并且连续两天是否都下跌
    data['Buy_Signal'] = (9.9 < data['买'].shift(3)) & (9.9 > data['买'].shift(2)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    return data




           名称      代码   Buy Date  Buy Price  Sell Date  Sell Price  Profit  Total_Profit  Growth Rate (%)  Days Held  Buy_Index
2413     中科云网  002306 2014-12-26       5.93 2014-12-31        6.09    16.0  1.080000e+02         2.698145          2       1099
2409     中科三环  000970 2013-04-03      11.64 2013-04-09       12.23    59.0  8.800000e+01         5.068729          2       3064
5355     名臣健康  002919 2018-10-24       8.46 2018-10-26        8.76    30.0  1.330000e+02         3.546099          2        203
2408     中矿资源  002738 2022-12-27      49.70 2022-12-29       50.07    37.0  1.772000e+03         0.744467          2       1817
12260    继峰股份  603997 2020-03-12       7.00 2020-03-16        7.08     8.0 -3.760000e+02         1.142857          2       1132
2407     中矿资源  002738 2019-08-05       7.61 2019-08-07        8.00    39.0  7.740000e+02         5.124836          2        992
12262    继峰股份  603997 2020-09-03       7.37 2020-09-07        7.50    13.0 -3.060000e+02         1.763908          2       1251
12263     维信诺  002387 2013-01-30       5.85 2013-02-01        5.95    10.0  1.000000e+01         1.709402          2        677
8353     捷荣技术  002855 2020-10-13      10.92 2020-10-15       11.72    80.0  4.630000e+02         7.326007          2        866
2404     中矿资源  002738 2016-01-04       9.91 2016-01-06       10.16    25.0  2.410000e+02         2.522704          2        245
12267     维信诺  002387 2018-04-20      14.98 2018-04-24       15.27    29.0  4.650000e+02         1.935915          2       1811
12268     维信诺  002387 2020-03-12      12.39 2020-03-16       12.42     3.0  5.700000e+02         0.242131          2       2258
12270     维信诺  002387 2021-02-03       9.28 2021-02-05        9.38    10.0  6.000000e+02         1.077586          2       2479
12271     维信诺  002387 2021-03-24       9.89 2021-03-26        9.90     1.0  6.010000e+02         0.101112          2       2504
2402     中直股份  600038 2023-09-25      37.96 2023-09-27       38.10    14.0  4.001000e+03         0.368809          2       5358
12273     维信诺  002387 2023-09-26       7.75 2023-09-28        7.79     4.0  7.930000e+02         0.516129          2       3106
12276    维力医疗  603309 2019-09-20      11.40 2019-09-24       11.43     3.0  5.070000e+02         0.263158          2       1047
12125    精工科技  002006 2022-11-25      27.79 2022-11-29       28.84   105.0  1.132000e+03         3.778338          2       4065
5312     吉鑫科技  601218 2022-11-25       4.21 2022-11-29        4.23     2.0  3.740000e+02         0.475059          2       2794
2522     中设咨询  833873 2022-03-11       5.90 2022-03-15        6.00    10.0  8.900000e+01         1.694915          2        138
8499     新华传媒  600825 2020-02-03       4.72 2020-02-05        4.82    10.0  2.000000e+02         2.118644          2       6121
5259     吉宏股份  002803 2019-11-12      12.12 2019-11-14       12.28    16.0  2.040000e+02         1.320132          2        756
2632     中银绒业  000982 2020-05-11       1.39 2020-05-13        1.44     5.0  1.650000e+02         3.597122          2       3972
11979     科林退  002499 2023-01-12       2.11 2023-01-16        2.13     2.0  7.290000e+02         0.947867          2       2799
8498      新北洋  002376 2023-04-24       7.42 2023-04-26        7.43     1.0  6.710000e+02         0.134771          2       3105
2638     中银证券  601696 2021-10-11      14.82 2021-10-13       14.88     6.0 -1.958000e+03         0.404858          2        393
2639     中锐股份  002374 2013-04-03       3.16 2013-04-09        3.21     5.0  3.200000e+01         1.582278          2        724
2641     中锐股份  002374 2020-02-03       2.55 2020-02-05        2.62     7.0  3.100000e+02         2.745098          2       2291
2654     中集集团  000039 2015-08-31       9.35 2015-09-02        9.99    64.0  2.580000e+02         6.844920          2       5085
2645     中锐股份  002374 2023-08-30       3.83 2023-09-01        4.17    34.0  5.480000e+02         8.877285          2       3163
11970     科林退  002499 2014-10-30      17.41 2014-11-03       17.50     9.0  1.310000e+02         0.516944          2        961
11969    科林电气  603050 2019-07-17       7.24 2019-07-19        7.28     4.0  2.560000e+02         0.552486          2        551
5257     吉华集团  603980 2023-04-10       4.54 2023-04-12        4.57     3.0  4.490000e+02         0.660793          2       1414
2650     中闽能源  600163 2023-01-18       5.23 2023-01-20        5.29     6.0  3.790000e+02         1.147228          2       5731
2651     中际联合  605305 2022-12-22      32.10 2022-12-26       34.00   190.0  1.245000e+03         5.919003          2        399
8493      新北洋  002376 2016-05-17      10.42 2016-05-19       10.43     1.0  4.290000e+02         0.095969          2       1425
2629     中银绒业  000982 2018-10-24       1.20 2018-10-26        1.22     2.0  1.330000e+02         1.666667          2       3604
8492      新北洋  002376 2013-02-06       6.63 2013-02-08        6.76    13.0  1.300000e+01         1.960784          2        693
11985    科森科技  603626 2021-05-11       8.65 2021-05-13        8.67     2.0  9.700000e+02         0.231214          2       1034
2624     中银绒业  000982 2016-07-14       5.88 2016-07-18        6.05    17.0  8.500000e+01         2.891156          2       3186
11988    科森科技  603626 2022-11-25       7.12 2022-11-29        7.19     7.0  1.074000e+03         0.983146          2       1411
11991     科沃斯  603486 2022-10-28      60.60 2022-11-01       63.23   263.0  3.965000e+03         4.339934          2       1074
11992    科润智控  834062 2021-01-26       5.60 2021-03-02        8.70   310.0  5.900000e+02        55.357143          2        243
11995     科达利  002850 2017-04-21      59.62 2017-04-25       60.23    61.0  3.350000e+02         1.023147          2         34
2618     中铁特货  001213 2023-04-06       4.53 2023-04-10        4.54     1.0  3.200000e+01         0.220751          2        379
12003    科达制造  600499 2022-04-15      14.62 2022-04-19       15.16    54.0  9.340000e+02         3.693570          2       4464
12005    科达制造  600499 2023-03-17      13.39 2023-03-21       13.47     8.0  9.590000e+02         0.597461          2       4688
8486      新凤鸣  603225 2020-12-14      12.12 2020-12-16       12.48    36.0  4.470000e+02         2.970297          2        892
12007    科达自控  831832 2023-08-16      10.90 2023-08-18       11.05    15.0  1.502000e+03         1.376147          2        620
12009     科迪退  002770 2020-02-03       2.03 2020-02-05        2.12     9.0  1.400000e+02         4.433498          2        997
12013    科陆电子  002121 2020-02-03       3.49 2020-02-05        3.56     7.0 -3.240000e+02         2.005731          2       2949
2610     中钨高新  000657 2020-08-19       5.19 2020-08-21        5.43    24.0  3.880000e+02         4.624277          2       4697
5253     吉华集团  603980 2020-07-22       6.92 2020-07-24        6.93     1.0  3.440000e+02         0.144509          2        755
11957     科士达  002518 2022-04-14      15.99 2022-04-18       16.32    33.0  9.090000e+02         2.063790          2       2726
2523     中设咨询  833873 2022-11-02       3.69 2022-11-04        3.70     1.0  9.200000e+01         0.271003          2        294
2678     丰乐种业  000713 2021-01-14       9.99 2021-01-18       10.28    29.0  3.830000e+02         2.902903          2       5557
11934    科伦药业  002422 2016-05-17      12.80 2016-05-19       12.87     7.0  4.300000e+02         0.546875          2       1417
11933    科伦药业  002422 2015-08-31      13.93 2015-09-02       13.94     1.0  4.230000e+02         0.071788          2       1246
2670     中鼎股份  000887 2018-06-07      14.86 2018-06-11       14.92     6.0 -1.130000e+03         0.403769          2       4356
11931    秋乐种业  831087 2023-10-16       6.25 2023-10-18        6.54    29.0  8.840000e+02         4.640000          2        300
2674     丰乐种业  000713 2017-01-18       5.88 2017-01-20        5.91     3.0  1.880000e+02         0.510204          2       4622
11927    秉扬科技  836675 2020-04-02       5.16 2020-04-08        5.41    25.0  2.500000e+01         4.844961          2         47
5247     吉冈精密  836720 2022-09-14       5.92 2022-09-16        6.10    18.0  1.440000e+02         3.040541          2        235
11956     科士达  002518 2020-10-28      12.96 2020-10-30       13.25    29.0  6.540000e+02         2.237654          2       2371
11920    禾望电气  603063 2021-09-06      23.35 2021-09-08       23.52    17.0  6.800000e+02         0.728051          2       1001
2679     丰乐种业  000713 2021-08-26       8.95 2021-08-30        9.14    19.0  4.720000e+02         2.122905          2       5707
11916    禾昌聚合  832089 2023-06-19      10.13 2023-06-21       10.23    10.0  2.600000e+01         0.987167          2        401
11914    禾丰股份  603609 2020-02-03       9.58 2020-02-05        9.68    10.0  4.770000e+02         1.043841          2       1321
8523     新华百货  600785 2020-11-02      13.66 2020-11-04       13.78    12.0  9.630000e+02         0.878477          2       5553
5238     合肥高科  430718 2017-05-02       1.95 2017-05-04        1.96     1.0  1.930000e+02         0.512821          2        423
2669     中鼎股份  000887 2017-10-24      18.87 2017-10-26       19.06    19.0 -1.291000e+03         1.006889          2       4204
11937     科力尔  002892 2020-07-22       8.39 2020-07-24        8.48     9.0  9.200000e+01         1.072706          2        709
11938     科力尔  002892 2023-07-31      11.85 2023-08-02       12.02    17.0  4.140000e+02         1.434599          2       1443
8511     新华制药  000756 2018-06-08       8.08 2018-06-12        8.14     6.0  1.420000e+02         0.742574          2       4904
8510     新华制药  000756 2017-11-14      11.37 2017-11-16       11.50    13.0  9.900000e+01         1.143360          2       4780
5249     吉冈精密  836720 2023-09-20       5.12 2023-09-22        5.14     2.0  1.650000e+02         0.390625          2        483
11942    科华控股  603161 2021-10-27      12.35 2021-10-29       12.62    27.0  5.390000e+02         2.186235          2        922
2668     中鼎股份  000887 2016-04-28      20.57 2016-05-03       21.22    65.0 -1.369000e+03         3.159942          2       3962
11944    科华数据  002335 2017-09-25      20.51 2017-09-27       20.59     8.0  8.010000e+02         0.390054          2       1749
11945    科华数据  002335 2020-12-29      22.15 2020-12-31       22.46    31.0  1.010000e+03         1.399549          2       2541
2663     中顺洁柔  002511 2023-02-03      12.45 2023-02-07       12.53     8.0 -9.000000e+00         0.642570          2       2918
5252     吉华集团  603980 2020-02-03       6.14 2020-02-05        6.17     3.0  3.430000e+02         0.488599          2        639
2657      中青旅  600138 2017-05-10      19.05 2017-05-12       19.57    52.0  6.680000e+02         2.729659          2       4636
11951     科博达  603786 2022-07-08      60.68 2022-07-12       61.03    35.0  3.057000e+03         0.576796          2        664
11952     科士达  002518 2015-04-23      12.06 2015-04-27       12.07     1.0  6.400000e+01         0.082919          2       1053
11953     科士达  002518 2016-04-27      16.92 2016-04-29       17.11    19.0  2.470000e+02         1.122931          2       1276
11954     科士达  002518 2016-10-11      14.90 2016-10-13       14.95     5.0  2.520000e+02         0.335570          2       1385
2606     中钢天源  002057 2020-02-03       6.67 2020-02-05        6.69     2.0  4.660000e+02         0.299850          2       3021
12018    秦川机床  000837 2016-04-28       8.96 2016-05-03        9.13    17.0  4.720000e+02         1.897321          2       4127
2601     中钢国际  000928 2020-02-03       3.15 2020-02-05        3.28    13.0  4.380000e+02         4.126984          2       4874
12083   粤 水 电  002060 2017-01-18       3.22 2017-01-20        3.28     6.0  1.230000e+02         1.863354          2       2483
5294     吉电股份  000875 2020-09-01       4.23 2020-09-03        4.27     4.0  3.070000e+02         0.945626          2       4150
